INSERT usertable user3339209904021769693 [ field1=:"l:Wa7#x"Y#N+9Fe9O;1& /=z#^=/.,=Xi,?200r/I6E}0?r;:v,,*%B/)<")<|2Fi"):=I=10p6;~26b?U/>d#E1(^#?/t+ field0=-Wo2R'8*`>;j!T7%!h;E307$5O?,R56,l6E)-|;Y9,%|&9x//<128.]k&Vg.R5%*(=P? =x-N;8^u%",58(4E3=D753d2@=9Vs+ field7=2M)9^u!A;0H{.Om> ,&# )Ew$Za/_u84f:_{?]=9&42D)$S5/L}7N!$Y-(%:'V9<Q/!=4%Y{:Ha#$j"+(!Tq2Uo#1(!-r:Ek%T#8 field6=;_m+:8&/,%Dm1.* C-1;~?Ry$G{2^g'.t/P#90&$<&6By6':&D!9C)$?~7J5 K?8L!<;$9^'1>2802 D1!=d2=,,Rq3N3<!f&=*< field9=&;8-2 +Ry.Si0X7%3&>Ky'"($Oo+Te*Zg7;4%Co"E;+$v?;t?.*5.`0 h>:(&]w:Z+,0d7Aq1%0!:~>4f? .3<2$%t1W;1Cu2Xe" field8='M% Py5K;<?*+*d2M#!Wy7,|%A%="`+?j*.p=$l'U92+* W)"!& /,,>`2!n::r#B'?%>)@i-5(47<6Dw>84,1b*O{=0r'Va5<.  field3=95( =z+Pc*>0/::01z0%8)*$%\*%b)Z-9Vw9F=('~7Z5568$W9!Zq(!&1V/!Vq*'v9_#('h?=$<U}8Q{;\y:Nw2U+<E!1Jc<Ik7 field2=.,r2 b%4> 6*:S-5&44$f7,<#,*!68(?b7.`90&<!l)%z?!>3#*8^a6&:5E='O;92t.J5)B%$+v'Ee7/.=&.3085S}52 !P!?6l> field5=&Qs>$p?$"%\; 3.-\m'4d+6&=Oa/@+9No#3n6Nc2, ,>*!Qy+Wc&?0"1n?9j&=><;"$]u6R#*N#Y=1Lu>>v6<v&I#+?00Tw#M)) field4=',&)=`<B9!Co5_a>6>#40(/r J+$\u)#6)Uy&Uw:^#['8't-1,%-r+Ce>Be>E!9F=#My*1n$_1<Ls;78$0:1A)5@!/`;[!/Xy: ]
SCAN usertable user6878248821167621684 50 [ <all fields>]
SCAN usertable user7923848622352564030 54 [ <all fields>]
SCAN usertable user5464797676921564295 84 [ <all fields>]
SCAN usertable user2056818909746284529 50 [ <all fields>]
SCAN usertable user281664170776959239 84 [ <all fields>]
SCAN usertable user64860956864224723 3 [ <all fields>]
SCAN usertable user60393090062798925 47 [ <all fields>]
SCAN usertable user2885957142312790924 52 [ <all fields>]
SCAN usertable user3464245635730951458 92 [ <all fields>]
SCAN usertable user2292490181812546451 88 [ <all fields>]
SCAN usertable user1598320005505897631 50 [ <all fields>]
SCAN usertable user4283888174182465809 64 [ <all fields>]
SCAN usertable user281664170776959239 57 [ <all fields>]
SCAN usertable user6762367138279133398 11 [ <all fields>]
SCAN usertable user894777465160713449 51 [ <all fields>]
SCAN usertable user3117720508089767496 72 [ <all fields>]
SCAN usertable user3222768260621140959 91 [ <all fields>]
SCAN usertable user9220858123197992685 82 [ <all fields>]
SCAN usertable user6290028003198785340 67 [ <all fields>]
SCAN usertable user397545853665447525 28 [ <all fields>]
INSERT usertable user45774583492855434 [ field1=:D'=(&)X1$>f2&<8]{!28=Zc>!d" h!O7)X&9d#Gi-*<$My'+|;5:?Y9$P9=%<-Vw3 , ?b5"n30<*38-Wq40j;C%8:|>2f5K+0 field0=(*2(H9.&8!02#C!-E%8_{>\w<)n"!`"V'=X);Ug3W3%/6(H?9&&!I'<Wo.S)31(<G;7/>5>r"=d+4r%>t&3p"4,)S}!Ba""8>2 0 field7=;S'=>v#Q{2'|50.!'83%2%,6"5t#@#-Um?3 )N};'j$T7%"&-8 $h")t7?66*d'D' ?$%]=5R%0">)[e/ ""Te?Sa<F/5>r.58% field6=.^k?,2)2z'-t616=):2T#9>p!)~3Qy8Hc"Jk8!,)W5&98!Jk#Ui+P);W{+G)).09^7#@5=Og7Eg.^=/ >4=>!X)$*d+]y/Om*\?9 field9=4[o7.*):$-Hi#By"!z;Eq3Ay!Sm?7`&7d.+:._k#9v0_3![c!):!]9-%.%>n9=2([3&8|;,h(389Eo84*5\##+z&#$!#~&&l<<p6 field8=+D{3&x4:l"A37]=0D3'G;,p!30)4(3?l:Ey&7h?&t9Ts:&b(L)0O70'l'"f?Mg3@q?Js:Ps4Ak/S/ L#)N7.S+(X77Au;!$,[a" field3=?\/!(2?U99302Qc'C+/3",4,,*(9G54#>(>|8I}/]/8#,= `:4>53*9"*0Ve<Uo:Ui/V{;"b!(`78j6,~'3v766-Rs.:" ,h0&8- field2=2I3,\g)Uc&/l8!41<"+N=!I1:E5,#n<Os:]/=E'19|5Co2^1.#`#4(0H*['74v?]%7#~/H?26 !2`&:h"7l%Ge;F/(/<=Hs95v" field5==Bw2Z75"d6[?/&n>:z2Tk6123T'Fi"Ei&F-73`#9:.?d#9p07&5]!.0|&]58C=(Z+<*t;-. /d"/v-0n"O).#&)C9/-p+!*.\u* field4=<0l>Hg66h/^51D{>Z{6(h*Ww# 0-Yw3#h"R9^a.+""O%<Xw8>h'Fw;]5-^i?@!(=t*7b*V%32b?Vy 'h?O-( .9Cy"\;!Pc='`: ]
SCAN usertable user7566831209648563810 3 [ <all fields>]
SCAN usertable user6279754033353810965 93 [ <all fields>]
SCAN usertable user7687959035068460225 7 [ <all fields>]
SCAN usertable user2534185872140198833 34 [ <all fields>]
SCAN usertable user5923296581161951193 63 [ <all fields>]
SCAN usertable user3011211189239814572 2 [ <all fields>]
SCAN usertable user6757120995747725269 75 [ <all fields>]
SCAN usertable user1829523410770733755 33 [ <all fields>]
SCAN usertable user3816016905903543549 86 [ <all fields>]
SCAN usertable user6651731597922053241 59 [ <all fields>]
SCAN usertable user513427536553935811 92 [ <all fields>]
SCAN usertable user1799944752336548208 5 [ <all fields>]
SCAN usertable user3121846729596894729 22 [ <all fields>]
INSERT usertable user6269821708803135155 [ field1=!U=8J=*Wi#!t74d>7f$)j>?f"7~&Y'$=|:*l8C'89~%Q}#Jq )<(]{#_q>0l<($=.459p7['4A+1($&X79Z1/M%5Jy7+61\m) j7 field0=2&"89v:54()`&^15,:%;`.;62L3%!x40:)2<)6z#O3.D? >t!=l/.h+B}*?b&R-(Wk=Ka&Oc/#`6E-!&z>(j2*2)^148f7Z'+(r: field7=46$)@s=Ta;/p3B{2&h$Hk+Tu1Y9$4&&**8[i.>~'L''Cm;!j49:9,b7Xi*0.#*d3H*6r&X=$<|2D'6 11"&Nu;T/8,2-C/'X%1 field6=*P+!Ha,[)9/"25p7"0#_=55 +Rs:54 (f2+$&4f>Hm%X?-!"92r;1&2>, %69N;=<j.^}+$x4@a?Ay?Z?=;n/<&0X/1=l3\w$6*< field9="Cu.^c(1|&?"9!6 14)<&$%l=A1!6>%F?<)n<3h&(25^}'4h/#l#Q3>$p+[!5Cm/U1;,|*@e$6<!^55%p*(<5Ne7Ya;S-5Ge'R{> field8=6"60*82)&96h=S#4Gw#E% =n-Nm"Q}:7f7M1)'z>_=47`.W=<I-(Ka(:6-'`:Gg6M55J? $491& D#.Gw>!( $`73(4N98O%;R51 field3=4^}&!~8[a#N#5Ok&5v;M{*C;+Ts#2,5I?% n2Y79#r6D%5Eu'-d*P!36|#5,!-v;Pg<Fo3$l:$x3 :8_&$(5L+0Qi9*601 *U5= field2="Ci?Ru9*p?\30C;!C?;5d*M=0\1-])-Ay/R+/& (;"<R+1T'4Z54L32Hw/@}'(z'I?5X/%R3!!t3".6Jm':00D+)9r=Zs+Bu..49 field5=+Dw#0|0@7(Ts2S7!J9&8p#463R}2X;?1>%#:>Ls2^77#~+G/+Lm&.0(Sy/Sq##($!|9=()Qw"*"5U+#(n>-&1P10]/=Rq:;46Sw* field4=,;0!I36#j?.6(Wm/"p.,"40 4G}+E?)U9=8</_q:P=?O!8 .=S}?)b&>$13d-T9<P#'96-G%8.n>@c-2r:%:=?d*H75Z!5?>7>:( ]
SCAN usertable user5927764447963376991 97 [ <all fields>]
SCAN usertable user9220858123197992685 67 [ <all fields>]
SCAN usertable user3946517095361975326 21 [ <all fields>]
SCAN usertable user291378180109793166 55 [ <all fields>]
SCAN usertable user8752645209624771860 70 [ <all fields>]
SCAN usertable user4539424095350079351 62 [ <all fields>]
SCAN usertable user4403896078578081328 93 [ <all fields>]
SCAN usertable user4871890676933460270 12 [ <all fields>]
SCAN usertable user3464245635730951458 7 [ <all fields>]
SCAN usertable user6737474661864215532 62 [ <all fields>]
SCAN usertable user9004614869797398617 51 [ <all fields>]
SCAN usertable user1593852138704471833 66 [ <all fields>]
SCAN usertable user4756568954557112432 2 [ <all fields>]
SCAN usertable user2634547442652304615 90 [ <all fields>]
SCAN usertable user778895782272225163 65 [ <all fields>]
SCAN usertable user281664170776959239 27 [ <all fields>]
SCAN usertable user6419968232145076669 65 [ <all fields>]
SCAN usertable user4761255136576380113 26 [ <all fields>]
SCAN usertable user7461223496605049899 46 [ <all fields>]
SCAN usertable user5464797676921564295 32 [ <all fields>]
SCAN usertable user4635099483842917452 43 [ <all fields>]
SCAN usertable user8059376639124562053 58 [ <all fields>]
SCAN usertable user281664170776959239 79 [ <all fields>]
SCAN usertable user3695449040995787582 41 [ <all fields>]
SCAN usertable user421878369568224943 7 [ <all fields>]
SCAN usertable user3464245635730951458 5 [ <all fields>]
SCAN usertable user3353610095373871301 7 [ <all fields>]
SCAN usertable user1105774576029899388 92 [ <all fields>]
SCAN usertable user5600544008911404201 34 [ <all fields>]
SCAN usertable user3338649943509629245 72 [ <all fields>]
SCAN usertable user3951203277381243007 63 [ <all fields>]
SCAN usertable user4524463943485837295 52 [ <all fields>]
SCAN usertable user5696779357916382750 51 [ <all fields>]
SCAN usertable user8738586663566968817 69 [ <all fields>]
SCAN usertable user1463133634028198173 11 [ <all fields>]
SCAN usertable user8999368727265990488 28 [ <all fields>]
SCAN usertable user3695449040995787582 93 [ <all fields>]
SCAN usertable user176056457733445328 19 [ <all fields>]
SCAN usertable user8266247528486620759 40 [ <all fields>]
SCAN usertable user9125182734705154584 35 [ <all fields>]
SCAN usertable user2760361450091468711 78 [ <all fields>]
SCAN usertable user3806302896570709622 15 [ <all fields>]
SCAN usertable user7687959035068460225 2 [ <all fields>]
SCAN usertable user3719999872116406883 88 [ <all fields>]
SCAN usertable user2755675268072201030 100 [ <all fields>]
SCAN usertable user281664170776959239 30 [ <all fields>]
SCAN usertable user7239952415890889585 63 [ <all fields>]
SCAN usertable user3117160547577627048 38 [ <all fields>]
SCAN usertable user5108340224729704523 46 [ <all fields>]
SCAN usertable user5364654421627300396 14 [ <all fields>]
SCAN usertable user6400321898261566932 71 [ <all fields>]
SCAN usertable user281664170776959239 76 [ <all fields>]
SCAN usertable user281664170776959239 74 [ <all fields>]
SCAN usertable user6405349725575133178 65 [ <all fields>]
SCAN usertable user421878369568224943 15 [ <all fields>]
SCAN usertable user7456195669291483653 88 [ <all fields>]
SCAN usertable user1588605996173063704 5 [ <all fields>]
SCAN usertable user9206239616628049194 81 [ <all fields>]
SCAN usertable user3565167166755197688 96 [ <all fields>]
SCAN usertable user1116266861092715646 78 [ <all fields>]
SCAN usertable user2172140632122632367 88 [ <all fields>]
INSERT usertable user3564607206243057240 [ field1=$#2="n7=0 #*=6d:/d;\9)Kc>Lc>+n#O)4Ps=9v#N}3[m#B7)]!(^w%!|#% 8D90+p!O}"[?+)v"!4<*:8?4!R+8\))7d3.~3(x2 field0=->.!(4,[y?Qs8Y=%Hc%:01@?,C%-("1P1).z)J%$-."6n#N%2[s/Jc6G)<$n)Fo'3.&F91'n<Y;! v2K=!"`;C;8N%(Be"?t<,(0 field7=(Sa'8d<"v&:<,A#-[y%A/)n&[u>>t,Rm*1`6Hi7(60]5(F}" .%]%5Ug*C=5)h?X}?5d>Y{,#v?'`;P)1@u N-)N57"  ]=#^k> field6=9R;-U33Si2I7,J".b Ne'U9> ,12&/Bo2S9=284(*%(0-Kk8#$!M%6#01H'8Ky;V;/L'5?x3/&8E9%<,<Gg4F9<Es9)|2X10N3) field9=,L9<S)7Qg2B1=M75+x9*r61|%K79,t&Z# A/#%t.#l#T#N+A%8 ~"(p;Qe$$d#]}15l7I/="n&38"E)(E;3< #0%&.<' ;7>) field8=:&v;%`;+(!>.>5.1I=*\9=Wq1Hu"#v2!25B7]!)Q+#T9,.4+T+-x=!~;3d=A=%1 7=p;Ak;(t#A/(Y7,!*3R#5%"7X+9!`/>&< field3=5:j&Ig:P:]i5W5%N?=^u:_q=Mk?I97Tk'<8.?6<%f79"0.:0Xy>4j1=v/De!,x>*.3F{#.z2C)![}0;j.;f#Ws'Hu:0&8A+6)>) field2="7f"#v5P#V)1Y;X-+9(9@e,448Z=*0*$=x(=v+$29[-$\;#0|6Yy!7 <@;5$|&5t*)&5Oe=Tc'F+24$%S5/6x2Pq7Cc7R-2*t" field5=*$t:Su=,>$.*;>`2:"28~;+r!W-8M1'<t*Qc'C}'T9%N-$"z+]3%@q(#.!E)9741I==<|2(<37.=.>!,.,Hm#3"%[q34f*Lc"[== field4=+'2=E3=$z/)r5>&(M/2Fw>\m9_=$C12Aa'/f,>b6Ra?Sm'&j/Ok*Gm#4r#J39_k7>*:Hy*Yo8\u"'t!C'' 4I}2!($>r;!n*Ay6 ]
SCAN usertable user2417744228739570099 5 [ <all fields>]
SCAN usertable user281664170776959239 23 [ <all fields>]
SCAN usertable user8049444314573886243 19 [ <all fields>]
SCAN usertable user2056818909746284529 68 [ <all fields>]
SCAN usertable user2509293395725280967 84 [ <all fields>]
SCAN usertable user3604678149740059045 4 [ <all fields>]
INSERT usertable user5590051723848587943 [ field1='G-4*d+>|+]y?:n>/4)^m" `9#|'E{*4n" <*Q{.O79$z;S=4#4<J3#X-$50&-~'2$<O#5As#Rk".09'x;M#3.`: 8!< !F!8-", field0=4/20^u6M15/8-3 1Di>7n'By?6",: (8><Pe(>65E9%V5 H'%?j.Z3(T7,%t9 >!@7<"b>(p>=,$\c:$>0%8$8(!3$2Ns7-|1<p7 field7= %(4_/"+<,<(2N}>7h;'j6-*$"x+'":+6!]w2Y)<G<&f><&%V}7L/ Rq;]++7d:, >Lw3>r I;)Dk.4t++|=.z;707-r7Ci4?0) field6=>_=<Hq1/49F=$0b*X9&W'9Lk1V?9!(3Ca2B%'Gc"'" Gm3;6%Cc6Yg/)|/M1'5n&Z3+Ko*@k14t.Io-1:=Fe2Zy*O/2/j?7f5.v. field9=>*t;2:,6p&J/%+p'4p5Z3<7n&Ku?Vq M1$P{>T7%L{6^+Hc/Um+@g6J19^}?5b;=:"[-9G!!M7!"2#Z'5J%.F#9M? /"<]'""p/ field8==_)$P+4E7-7(3Pe.6&+=n*4r/,&9%j4!.!*v5A7<Gm('j>=`+6:=@;;48!?:9V/%:'X%9:p16l"30'-p&P#;;8538-C/)"&:N+4 field3="5655:>8x+<&?/~"P33Q'9/*+Wo/Lm%8`'2r=Zs#(4;<4$-x12"-%4.(p#'4#)~37t"<8%"2%+t64:/@c3[1=]/8F{&:<$Pk+9 ( field2=1_#<Ps=3h/N#<7v>:2!(r&H+'C;1;`7M;(U-%W{*C{=5j6\y58|+5t0Rk+#01^w&=v&-`?S;5!f*Gs'_m"N{7Yw/:.6H3,]-<Nu& field5=>8d?\m(X=4+h9S1!&$$Xs7345)& >t:+<9\+=Uk3[o, (-Yo @/59r3%>4.4(\g:!()2|"&l-R; H3!_{/@!2Fw7#j6T51F)-=j: field4=1$(-[+>Ly7Yw&1&5V-+'"5J3#$,06z.80!' 4%,,I#F1)Ku2Y/=Ck0Pw+$66G!$' .K>Y);58<7*+Q! D!'Y-=]i3;. (&=B=- ]
SCAN usertable user6973924209660459785 85 [ <all fields>]
SCAN usertable user35282298430039176 24 [ <all fields>]
SCAN usertable user4288574356201733490 96 [ <all fields>]
SCAN usertable user3695449040995787582 47 [ <all fields>]
SCAN usertable user6058824597933949216 83 [ <all fields>]
SCAN usertable user4273955849631789999 73 [ <all fields>]
SCAN usertable user291938140621933614 84 [ <all fields>]
SCAN usertable user1116048545874873763 94 [ <all fields>]
SCAN usertable user6636771446057811185 24 [ <all fields>]
SCAN usertable user1347251951139709887 44 [ <all fields>]
SCAN usertable user3719999872116406883 60 [ <all fields>]
SCAN usertable user4158634127255442161 14 [ <all fields>]
SCAN usertable user643367765500227140 45 [ <all fields>]
SCAN usertable user6163872350465322679 81 [ <all fields>]
SCAN usertable user1718887870413653598 53 [ <all fields>]
SCAN usertable user3338649943509629245 16 [ <all fields>]
SCAN usertable user281664170776959239 45 [ <all fields>]
SCAN usertable user638681583480959459 44 [ <all fields>]
SCAN usertable user4997704684372624366 56 [ <all fields>]
SCAN usertable user2413058046720302418 1 [ <all fields>]
SCAN usertable user7939027089434647969 44 [ <all fields>]
SCAN usertable user6184078644860972864 42 [ <all fields>]
SCAN usertable user281664170776959239 46 [ <all fields>]
SCAN usertable user1709515506375118236 13 [ <all fields>]
SCAN usertable user6535289954521424507 88 [ <all fields>]
SCAN usertable user7008189050113913013 14 [ <all fields>]
SCAN usertable user8637105172030582139 28 [ <all fields>]
SCAN usertable user4655305778238567637 65 [ <all fields>]
SCAN usertable user6752093168434159023 10 [ <all fields>]
SCAN usertable user281664170776959239 25 [ <all fields>]
SCAN usertable user8049102669279587678 28 [ <all fields>]
SCAN usertable user412164360235391016 80 [ <all fields>]
SCAN usertable user8029797980690376506 80 [ <all fields>]
SCAN usertable user70107099395632852 94 [ <all fields>]
SCAN usertable user9220858123197992685 45 [ <all fields>]
SCAN usertable user7089245932036807623 3 [ <all fields>]
SCAN usertable user1694555354510876180 20 [ <all fields>]
SCAN usertable user4519777761466569614 42 [ <all fields>]
SCAN usertable user3464245635730951458 24 [ <all fields>]
SCAN usertable user4756568954557112432 99 [ <all fields>]
SCAN usertable user8285552217075831931 35 [ <all fields>]
SCAN usertable user5474730001472240105 22 [ <all fields>]
SCAN usertable user8526469631673501982 82 [ <all fields>]
SCAN usertable user7933562631685397957 97 [ <all fields>]
SCAN usertable user1101088394010631707 52 [ <all fields>]
SCAN usertable user1247108695845445988 22 [ <all fields>]
SCAN usertable user8868868537807558711 69 [ <all fields>]
SCAN usertable user517553758061063044 92 [ <all fields>]
SCAN usertable user884845140610037639 82 [ <all fields>]
SCAN usertable user7702359226420561833 63 [ <all fields>]
SCAN usertable user5223320301811753796 49 [ <all fields>]
SCAN usertable user2297736324343954580 2 [ <all fields>]
SCAN usertable user3328717618958953435 86 [ <all fields>]
SCAN usertable user2538872054159466514 15 [ <all fields>]
SCAN usertable user3695667356213629465 56 [ <all fields>]
SCAN usertable user658887877876609644 64 [ <all fields>]
SCAN usertable user749317123838039616 47 [ <all fields>]
SCAN usertable user3821481363652793561 20 [ <all fields>]
SCAN usertable user8743272845586236498 64 [ <all fields>]
SCAN usertable user3604678149740059045 28 [ <all fields>]
SCAN usertable user7702359226420561833 5 [ <all fields>]
SCAN usertable user176616418245585776 87 [ <all fields>]
SCAN usertable user7832859415878993610 68 [ <all fields>]
SCAN usertable user2413276361938144301 87 [ <all fields>]
SCAN usertable user3353610095373871301 68 [ <all fields>]
SCAN usertable user1125980870425549573 84 [ <all fields>]
SCAN usertable user5364654421627300396 49 [ <all fields>]
SCAN usertable user3604678149740059045 69 [ <all fields>]
SCAN usertable user3589717997875816989 42 [ <all fields>]
SCAN usertable user3464245635730951458 8 [ <all fields>]
SCAN usertable user4037506301835545746 37 [ <all fields>]
SCAN usertable user9100071943072394835 30 [ <all fields>]
SCAN usertable user7355274138267237423 15 [ <all fields>]
SCAN usertable user2181854641455466294 37 [ <all fields>]
SCAN usertable user3453971665885977083 63 [ <all fields>]
SCAN usertable user3368228601943814792 42 [ <all fields>]
SCAN usertable user421878369568224943 90 [ <all fields>]
SCAN usertable user3107446538244793121 12 [ <all fields>]
SCAN usertable user2166894489591224238 19 [ <all fields>]
SCAN usertable user5344789772525948776 78 [ <all fields>]
SCAN usertable user4062398778250463612 98 [ <all fields>]
SCAN usertable user421878369568224943 26 [ <all fields>]
SCAN usertable user1467819816047465854 7 [ <all fields>]
SCAN usertable user6737474661864215532 35 [ <all fields>]
SCAN usertable user2533625911628058385 25 [ <all fields>]
SCAN usertable user3016457331771222701 41 [ <all fields>]
SCAN usertable user1799944752336548208 18 [ <all fields>]
SCAN usertable user5103094082198296394 82 [ <all fields>]
SCAN usertable user4530051731311543989 94 [ <all fields>]
SCAN usertable user8758451312668320437 5 [ <all fields>]
SCAN usertable user2177168459436198613 82 [ <all fields>]
SCAN usertable user5103094082198296394 47 [ <all fields>]
SCAN usertable user5575651532496486335 15 [ <all fields>]
SCAN usertable user4515651539959442381 31 [ <all fields>]
SCAN usertable user5581239320322193029 82 [ <all fields>]
SCAN usertable user1824837228751466074 57 [ <all fields>]
SCAN usertable user7827613273347585481 44 [ <all fields>]
SCAN usertable user8632637305229156341 74 [ <all fields>]
SCAN usertable user5580337714515754016 7 [ <all fields>]
SCAN usertable user5012323190942567857 79 [ <all fields>]
INSERT usertable user8883487044377502202 [ field1=74f&Ze!)b?5.&^+1Fy4G#$:v'@s*@c3]+58(?\/%U-:Y7-(2%-0,-&'_y&8t+1b;($:,*4'$"No&Ws3Mm&8r/0|;@},+(1Zm%Tq; field0=3 &4^9;"04-:3S94Qi?Q{+<64 2(,2"P! /b"Tm"%8-5(-Lk/=8%:n(D66p.Y#,*<$Ag&2$,Dq6/(1]y/ l"0l3]q02,=)n7=4= field7=1?*0>p8S#=: <Z; 7t+*`;^o ;*1>b)@70De'+8 ]%6"j3,"<E/%?82A95Y9-J%%Zm?Po2)|>4 0&x/S949r9Z%)6f(5*!1`?]m6 field6=/?b.L-.[/)S9&D/ Ru2$v3@o2B!5@;#360>0=Wy*4v8=t#4x,3><Nc#[o24l-Ra/Os9S+ p3-r;;2(Eu6]e0P:[-;% (9~,6>8 field9==[k60$5Z1!8";]{#/:-Mu3Zq5Y{?0:'_#0".4<<-Mi)Ci6(n1Dk;:x9=n>U9*A{'#n8V5=.j; h.(z45x"8&'-z3A.E3(,l;#d. field8=4Bs;Js? ",Pk#Q;) "*-l;;~-U{:U=(_o',v("8)*:0Xe'1r4/ =:r+K%)&v,D/40$.Zu/>,!"*)D%%Es;L1!,l#K/!~&!` \1, field3='8:)Sg080(Fq"50$A5D543|.U38^?"$b*_9<8"1<&/&z.5p+Mw&Y9&^m6E+*#(4*<?Z{+G#(v/D+,<x?4x X}*'n-^5=\%'\;! field2=.Em?"h"X3-R}4Xa&Vm<Qa?>0%":9_m)A-02f"_+58h 2(8%..Ew'@/,H+<Ve&"t#$&,!:!Y{898%R=)Aq&Im.B'-4|8<n#2f:]!8 field5=:="93h4A'-#4:Mu?]y==v*-2%>p2&t66z'Vi"<v7&j Ho6Cm3-j.Wk(I31.2""v682)N!9H#(*"-Pw,("9Fk&P;%_-,Uk;A}*M34 field4=":2-7.=28%*&.! 1,n*F!=/<&:x>A{%]3=8.;0$1Nu-H7)=8+A#Kg6Hi;0z1Bg>:f1Zo#82<F)(X9=E?)0$(Lg?+<#9v&/x$Sc7 ]
